PR;372670;BUREAU DE POSTE VERETZ BP;13 PLACE DES DROITS DE L HOMME;;;;37270;VERETZ;47.3555   ;0.811657  ;;BPR;20;;;
PR;372700;BUREAU DE POSTE VERNOU SUR BRENNE BP;1 RUE LUCIEN ARNOULT;;;;37210;VERNOU SUR BRENNE;47.421406;0.845625;;BPR;20;;;
PR;372730;BUREAU DE POSTE LA VILLE AUX DAMES BP;124 B AVENUE JEANNE D ARC;;;;37700;LA VILLE AUX DAMES;47.395159;0.769432;;BPR;20;;;
PR;050960;BUREAU DE POSTE ORCIERES BP;AU BOURG;;;;05170;ORCIERES;44.6854   ;6.32536   ;;BPR;20;;;
PR;372810;BUREAU DE POSTE VOUVRAY;4 PLACE SAINT VINCENT;;;;37210;VOUVRAY;47.410873;0.795911;;BPR;20;;;
PR;372820;BUREAU DE POSTE YZEURES SUR CREUSE BP;6 PLACE MADO ROBIN;;;;37290;YZEURES SUR CREUSE;46.7853   ;0.869695  ;;BPR;20;;;
PR;050970;BUREAU DE POSTE ORPIERRE BP;LE VILLAGE;;;;05700;ORPIERRE;44.3131   ;5.69117   ;1;BPR;20;;;
PR;372910;FONDETTES PPDC;RUE CLAUDE CHAPPE;Z A DE LA HAUTE LIMOUGERE;;;37230;FONDETTES;47.4115575;0.6238714;1;CDI;30;;;
PR;373030;BUREAU DE POSTE TOURS COLBERT BP;92 RUE COLBERT;;;;37000;TOURS;47.3961   ;0.691353  ;;BPR;20;;;
PR;373050;BUREAU DE POSTE SAINT PIERRE DES CORPS LES ATLANTE;CENTRE COMMERCIAL DES ATLANTES;PLACE DE LA FONTAINE;;;37700;ST PIERRE DES CORPS;47.38     ;0.715521  ;1;BPR;20;;;
PR;373100;BUREAU DE POSTE CHINON HUCHEROLLES BP;ALLEE PIERRE MENDES FRANCE;;;;37500;CHINON;47.171409;0.252814;1;BPR;20;;;
PR;373110;BUREAU DE POSTE TOURS SAINT PAUL BP;6 PLACE SAINT PAUL;;;;37000;TOURS;47.3801   ;0.698191  ;1;BPR;20;;;
PR;373150;BUREAU DE POSTE AMBOISE VERRERIE BP;AVENUE LEONARD DE VINCI;;;;37400;AMBOISE;47.4044   ;1.01563   ;1;BPR;20;;;
